; Europa-Great-Britain-Blitzer: Blitzer-40_NF.asc
; POIs from NaviFriends.com - Release: 27.05.2009
; Send informations about POIs to info@NaviFriends.com
; Free download only from www.NaviFriends.com. Not for sale!
; (C) by NaviFriends.com - free for private use

-0.600510,53.204230,"7423| Birchwood|Doddington Road $0x7575768644$"
-0.556800,51.497830,"7426| Slough|London Road $0x808187914f$"
-0.540910,51.410020,"7427| Thorpe|M25 $0x777d7e8846$"
-0.268640,51.524640,"16440| London|Western Avenue $0x8583839452$"
-0.246070,51.489750,"16454| London|Great West Road $0x78758442$"
-0.241900,51.514300,"16457| London|Westway $0x827f8c4a$"
-0.015920,51.530510,"16545| London|Blackwall Tunnel Northern Approach $0x7678768745$"
-0.012150,51.528240,"16189| London|A12 $0x787b7f8947$"
-0.010450,51.521630,"16191| London|A12 $0x8187839250$"
-0.010360,51.520130,"16190| London|A12 $0x7e84828f4d$"
-0.008530,51.515310,"16192| London|A12 $0x7e83838f4d$"
0.016330,51.516960,"16212| London|Newham Way $0x8e879856$"
0.035540,51.442880,"16325| London|Sidcup Road $0x85868b9654$"
0.041340,51.441100,"16329| London|Sidcup Road $0x7a7a7d8b49$"
0.047240,51.520140,"16332| London|Newham Way $0x84848e4c$"
0.055110,51.437680,"16337| London|Sidcup Road $0x8383879452$"
0.055440,51.576350,"16338| London|Eastem Avenue $0x8d8c9755$"
0.058660,51.520280,"16342| London|Newham Way $0x8f8c9a58$"
0.059540,51.436450,"16344| London|Sidcup Road $0x74747a8543$"
0.062310,51.521540,"16345| London|Newham Way $0x7f7a8b49$"
0.069370,51.433420,"16354| London|Sidcup Road $0x818788914f$"
0.070790,51.513200,"16355| London|Royal Docks Road"
0.070860,51.510460,"16356| London|Royal Docks Road $0x787f798947$"
0.073510,51.525330,"16358| London|Newham Way - Alfreds Way $0x837e8f4d$"
0.074500,51.575090,"16359| London|Eastern Avenue $0x87868c9856$"
0.075420,51.574930,"16360| London|Eastern Avenue $0x8288869250$"
0.078390,51.526970,"16362| London|Alfreds Way $0x7577788543$"
0.089020,51.529420,"16365| London|Alfreds Way $0x8683914f$"
0.103280,51.579880,"16378| London|Eastern Avenue $0x87888b9755$"
0.117600,51.532430,"16381| London|Ripple Road $0x7c81808c4a$"
0.131710,51.418950,"16398| London|North Cray Road $0x7a7e8a48$"
0.139000,51.429770,"16400| London|North Cray Road $0x888d9755$"
0.175680,51.536160,"16418| London|Dagenham Road"
0.176900,51.523890,"16419| London|A1306-New Road $0x7e7e7d8f4d$"
0.181010,51.467930,"16422| London|Northend Road $0x8a8c8f9957$"
0.184300,51.522270,"16423| London|A1306 $0x7271778341$"
0.186150,51.521940,"16424| London|A1306 $0x7d7c8644$"
0.206340,51.437990,"16427| London|Princes Road $0x918d9a58$"
